id,city_name,state_id,created_by,updated_by,created_at,updated_at,country_id
c7d84648-0e88-7d8f-8564-54bb12bb683f,LOWER DIBANG VALLEY,c4219008-4098-70ef-ac80-5835c4a715d5,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240196,1696090682240196,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84657-a2d0-7574-b95b-823fc241dad7,LOWER SIANG,c4219008-4098-70ef-ac80-5835c4a715d5,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240199,1696090682240199,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84667-1008-77a5-be6c-c0fb91e2c3e1,LOWER SUBANSIRI,c4219008-4098-70ef-ac80-5835c4a715d5,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240201,1696090682240201,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84676-d718-7d7c-adf2-2d6467b37e27,LUCKNOW,c42191e7-b6c8-7df4-871a-f92c839daa62,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240203,1696090682240203,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84686-4838-7812-b1f2-a124f3363a0e,LUDHIANA,c421917b-54b0-7ec2-94b7-3a45665e50e4,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240206,1696090682240206,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84695-dc80-7920-ab9b-5305edddb2ad,LUNGLEI,c421913d-9030-7814-a8a4-e527376e020f,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240210,1696090682240210,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d846a5-49b8-7eff-ae5a-36959052bb22,MADHEPURA,c4219027-1b08-7c05-9045-72c437157c73,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240213,1696090682240213,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d846b4-b6f0-7383-a15a-37f44aa4e896,MADHUBANI,c4219027-1b08-7c05-9045-72c437157c73,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240216,1696090682240216,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d846c4-2428-72b1-9b88-57911b521501,MADURAI,c42191a9-dad8-785d-9c72-0ed0492ab749,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240218,1696090682240218,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d846d3-b870-7c58-a03e-505b09fd7f2d,MAHABUBABAD,c42191b9-4428-7313-968d-d897eeb2f7ea,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240222,1696090682240222,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d846e3-25a8-737e-b6ca-fda7096c6293,MAHABUBNAGAR,c42191b9-4428-7313-968d-d897eeb2f7ea,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240226,1696090682240226,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d846f2-92e0-7f4b-824d-a353f38aacc1,MAHARAJGANJ,c42191e7-b6c8-7df4-871a-f92c839daa62,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240229,1696090682240229,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84702-0018-7464-b4c0-bb976c673d3c,MAHASAMUND,c4219046-14b8-70c4-90cf-10cceb81e13f,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240235,1696090682240235,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84711-9460-728a-b3fc-5b58abc5b384,MAHE,c421916b-eb60-7581-8c67-d6c19213cb82,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240238,1696090682240238,018b05dd-2983-7809-a2d1-95b3f1776eb3
c7d84721-0198-7d02-a4e9-f577d41f023c,MAHENDRAGARH,c4219083-f878-7b29-a41b-f387b8f12112,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682240241,1696090682240241,018b05dd-2983-7809-a2d1-95b3f1776eb3
