id,city_name,state_id,created_by,updated_by,created_at,updated_at,country_id
130,CHIRANG,3,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239340,1696090682239340,018b05dd-2983-7809-a2d1-95b3f1776eb3
131,CHITRADURGA,14,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239341,1696090682239341,018b05dd-2983-7809-a2d1-95b3f1776eb3
132,CHITRAKOOT,33,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239343,1696090682239343,018b05dd-2983-7809-a2d1-95b3f1776eb3
133,CHITTOOR,1,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239346,1696090682239346,018b05dd-2983-7809-a2d1-95b3f1776eb3
134,CHITTORGARH,27,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239348,1696090682239348,018b05dd-2983-7809-a2d1-95b3f1776eb3
135,CHURACHANDPUR,20,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239351,1696090682239351,018b05dd-2983-7809-a2d1-95b3f1776eb3
136,CHURU,27,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239354,1696090682239354,018b05dd-2983-7809-a2d1-95b3f1776eb3
137,COIMBATORE,29,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239357,1696090682239357,018b05dd-2983-7809-a2d1-95b3f1776eb3
138,COOCHBEHAR,35,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239360,1696090682239360,018b05dd-2983-7809-a2d1-95b3f1776eb3
139,CUDDALORE,29,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239364,1696090682239364,018b05dd-2983-7809-a2d1-95b3f1776eb3
140,CUTTACK,24,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239367,1696090682239367,018b05dd-2983-7809-a2d1-95b3f1776eb3
141,DADRA AND NAGAR HAVELI,31,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239369,1696090682239369,018b05dd-2983-7809-a2d1-95b3f1776eb3
142,DAKSHINA KANNADA,14,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239374,1696090682239374,018b05dd-2983-7809-a2d1-95b3f1776eb3
143,DAMAN,31,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239376,1696090682239376,018b05dd-2983-7809-a2d1-95b3f1776eb3
144,DAMOH,18,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239380,1696090682239380,018b05dd-2983-7809-a2d1-95b3f1776eb3
145,DANG,9,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239383,1696090682239383,018b05dd-2983-7809-a2d1-95b3f1776eb3
146,DANTEWADA,6,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239385,1696090682239385,018b05dd-2983-7809-a2d1-95b3f1776eb3
147,DARBHANGA,4,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239387,1696090682239387,018b05dd-2983-7809-a2d1-95b3f1776eb3
148,DARJEELING,35,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239389,1696090682239389,018b05dd-2983-7809-a2d1-95b3f1776eb3
149,DARRANG,3,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239392,1696090682239392,018b05dd-2983-7809-a2d1-95b3f1776eb3
150,DATIA,18,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239394,1696090682239394,018b05dd-2983-7809-a2d1-95b3f1776eb3
151,DAUSA,27,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239396,1696090682239396,018b05dd-2983-7809-a2d1-95b3f1776eb3
152,DAVANGERE,14,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239399,1696090682239399,018b05dd-2983-7809-a2d1-95b3f1776eb3
153,DEHRADUN,34,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239402,1696090682239402,018b05dd-2983-7809-a2d1-95b3f1776eb3
154,DEOGARH,24,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239405,1696090682239405,018b05dd-2983-7809-a2d1-95b3f1776eb3
155,DEOGHAR,13,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239408,1696090682239408,018b05dd-2983-7809-a2d1-95b3f1776eb3
156,DEORIA,33,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239410,1696090682239410,018b05dd-2983-7809-a2d1-95b3f1776eb3
157,DEVBHUMI DWARKA,9,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239413,1696090682239413,018b05dd-2983-7809-a2d1-95b3f1776eb3
158,DEWAS,18,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239415,1696090682239415,018b05dd-2983-7809-a2d1-95b3f1776eb3
159,DHALAI,32,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239417,1696090682239417,018b05dd-2983-7809-a2d1-95b3f1776eb3
160,DHAMTARI,6,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239421,1696090682239421,018b05dd-2983-7809-a2d1-95b3f1776eb3
161,DHANBAD,13,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239423,1696090682239423,018b05dd-2983-7809-a2d1-95b3f1776eb3
162,DHAR,18,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239425,1696090682239425,018b05dd-2983-7809-a2d1-95b3f1776eb3
163,DHARMAPURI,29,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239427,1696090682239427,018b05dd-2983-7809-a2d1-95b3f1776eb3
164,DHARWAD,14,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239431,1696090682239431,018b05dd-2983-7809-a2d1-95b3f1776eb3
165,DHEMAJI,3,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239433,1696090682239433,018b05dd-2983-7809-a2d1-95b3f1776eb3
166,DHENKANAL,24,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239435,1696090682239435,018b05dd-2983-7809-a2d1-95b3f1776eb3
167,DHOLPUR,27,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239437,1696090682239437,018b05dd-2983-7809-a2d1-95b3f1776eb3
168,DHUBRI,3,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239440,1696090682239440,018b05dd-2983-7809-a2d1-95b3f1776eb3
169,DHULE,19,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239442,1696090682239442,018b05dd-2983-7809-a2d1-95b3f1776eb3
170,DIBANG VALLEY,2,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239447,1696090682239447,018b05dd-2983-7809-a2d1-95b3f1776eb3
171,DIBRUGARH,3,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239449,1696090682239449,018b05dd-2983-7809-a2d1-95b3f1776eb3
172,DIMA HASAO,3,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239451,1696090682239451,018b05dd-2983-7809-a2d1-95b3f1776eb3
173,DIMAPUR,23,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239452,1696090682239452,018b05dd-2983-7809-a2d1-95b3f1776eb3
174,DINAJPUR DAKSHIN,35,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239455,1696090682239455,018b05dd-2983-7809-a2d1-95b3f1776eb3
175,DINAJPUR UTTAR,35,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239459,1696090682239459,018b05dd-2983-7809-a2d1-95b3f1776eb3
176,DINDIGUL,29,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239462,1696090682239462,018b05dd-2983-7809-a2d1-95b3f1776eb3
177,DINDORI,18,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239466,1696090682239466,018b05dd-2983-7809-a2d1-95b3f1776eb3
178,DIU,31,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239468,1696090682239468,018b05dd-2983-7809-a2d1-95b3f1776eb3
179,DODA,12,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239472,1696090682239472,018b05dd-2983-7809-a2d1-95b3f1776eb3
180,DOHAD,9,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239475,1696090682239475,018b05dd-2983-7809-a2d1-95b3f1776eb3
181,DUMKA,13,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239477,1696090682239477,018b05dd-2983-7809-a2d1-95b3f1776eb3
182,DUNGARPUR,27,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239479,1696090682239479,018b05dd-2983-7809-a2d1-95b3f1776eb3
183,DURG,6,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239482,1696090682239482,018b05dd-2983-7809-a2d1-95b3f1776eb3
184,EAST,7,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239486,1696090682239486,018b05dd-2983-7809-a2d1-95b3f1776eb3
185,EAST DISTRICT,28,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239488,1696090682239488,018b05dd-2983-7809-a2d1-95b3f1776eb3
186,EAST GARO HILLS,21,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239491,1696090682239491,018b05dd-2983-7809-a2d1-95b3f1776eb3
187,EAST GODAVARI,1,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239494,1696090682239494,018b05dd-2983-7809-a2d1-95b3f1776eb3
188,EAST JAINTIA HILLS,21,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239496,1696090682239496,018b05dd-2983-7809-a2d1-95b3f1776eb3
189,EAST KAMENG,2,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239499,1696090682239499,018b05dd-2983-7809-a2d1-95b3f1776eb3
190,EAST KHASI HILLS,21,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239501,1696090682239501,018b05dd-2983-7809-a2d1-95b3f1776eb3
191,EAST NIMAR,18,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239504,1696090682239504,018b05dd-2983-7809-a2d1-95b3f1776eb3
192,EAST SIANG,2,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239507,1696090682239507,018b05dd-2983-7809-a2d1-95b3f1776eb3
193,EAST SINGHBUM,13,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239509,1696090682239509,018b05dd-2983-7809-a2d1-95b3f1776eb3
194,ERNAKULAM,15,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239511,1696090682239511,018b05dd-2983-7809-a2d1-95b3f1776eb3
195,ERODE,29,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239513,1696090682239513,018b05dd-2983-7809-a2d1-95b3f1776eb3
196,ETAH,33,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239516,1696090682239516,018b05dd-2983-7809-a2d1-95b3f1776eb3
197,ETAWAH,33,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239519,1696090682239519,018b05dd-2983-7809-a2d1-95b3f1776eb3
198,FARIDABAD,10,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239522,1696090682239522,018b05dd-2983-7809-a2d1-95b3f1776eb3
199,FARIDKOT,26,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239524,1696090682239524,018b05dd-2983-7809-a2d1-95b3f1776eb3
200,FARRUKHABAD,33,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239527,1696090682239527,018b05dd-2983-7809-a2d1-95b3f1776eb3
201,FATEHABAD,10,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239530,1696090682239530,018b05dd-2983-7809-a2d1-95b3f1776eb3
202,FATEHGARH SAHIB,26,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239532,1696090682239532,018b05dd-2983-7809-a2d1-95b3f1776eb3
203,FATEHPUR,33,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239535,1696090682239535,018b05dd-2983-7809-a2d1-95b3f1776eb3
204,FAZILKA,26,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239538,1696090682239538,018b05dd-2983-7809-a2d1-95b3f1776eb3
205,FIROZABAD,33,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239541,1696090682239541,018b05dd-2983-7809-a2d1-95b3f1776eb3
206,FIROZEPUR,26,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239545,1696090682239545,018b05dd-2983-7809-a2d1-95b3f1776eb3
207,GADAG,14,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239548,1696090682239548,018b05dd-2983-7809-a2d1-95b3f1776eb3
208,GADCHIROLI,19,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239550,1696090682239550,018b05dd-2983-7809-a2d1-95b3f1776eb3
209,GAJAPATI,24,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239553,1696090682239553,018b05dd-2983-7809-a2d1-95b3f1776eb3
210,GANDERBAL,12,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239555,1696090682239555,018b05dd-2983-7809-a2d1-95b3f1776eb3
211,GANDHINAGAR,9,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239558,1696090682239558,018b05dd-2983-7809-a2d1-95b3f1776eb3
212,GANGANAGAR,27,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239560,1696090682239560,018b05dd-2983-7809-a2d1-95b3f1776eb3
213,GANJAM,24,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239563,1696090682239563,018b05dd-2983-7809-a2d1-95b3f1776eb3
214,GARHWA,13,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239565,1696090682239565,018b05dd-2983-7809-a2d1-95b3f1776eb3
215,GARIYABAND,6,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239567,1696090682239567,018b05dd-2983-7809-a2d1-95b3f1776eb3
216,GAURELLA PENDRA MARWAHI,6,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239569,1696090682239569,018b05dd-2983-7809-a2d1-95b3f1776eb3
217,GAUTAM BUDDHA NAGAR,33,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239571,1696090682239571,018b05dd-2983-7809-a2d1-95b3f1776eb3
218,GAYA,4,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239574,1696090682239574,018b05dd-2983-7809-a2d1-95b3f1776eb3
219,GHAZIABAD,33,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239576,1696090682239576,018b05dd-2983-7809-a2d1-95b3f1776eb3
220,GHAZIPUR,33,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239579,1696090682239579,018b05dd-2983-7809-a2d1-95b3f1776eb3
221,GIR SOMNATH,9,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239582,1696090682239582,018b05dd-2983-7809-a2d1-95b3f1776eb3
222,GIRIDIH,13,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239584,1696090682239584,018b05dd-2983-7809-a2d1-95b3f1776eb3
223,GOALPARA,3,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239586,1696090682239586,018b05dd-2983-7809-a2d1-95b3f1776eb3
224,GODDA,13,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239588,1696090682239588,018b05dd-2983-7809-a2d1-95b3f1776eb3
225,GOLAGHAT,3,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239590,1696090682239590,018b05dd-2983-7809-a2d1-95b3f1776eb3
226,GOMATI,32,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239592,1696090682239592,018b05dd-2983-7809-a2d1-95b3f1776eb3
227,GONDA,33,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239595,1696090682239595,018b05dd-2983-7809-a2d1-95b3f1776eb3
228,GONDIA,19,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239598,1696090682239598,018b05dd-2983-7809-a2d1-95b3f1776eb3
229,GOPALGANJ,4,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239601,1696090682239601,018b05dd-2983-7809-a2d1-95b3f1776eb3
230,GORAKHPUR,33,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239602,1696090682239602,018b05dd-2983-7809-a2d1-95b3f1776eb3
231,GUMLA,13,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239605,1696090682239605,018b05dd-2983-7809-a2d1-95b3f1776eb3
232,GUNA,18,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239607,1696090682239607,018b05dd-2983-7809-a2d1-95b3f1776eb3
233,GUNTUR,1,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239610,1696090682239610,018b05dd-2983-7809-a2d1-95b3f1776eb3
234,GURDASPUR,26,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239612,1696090682239612,018b05dd-2983-7809-a2d1-95b3f1776eb3
235,GURUGRAM,10,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239615,1696090682239615,018b05dd-2983-7809-a2d1-95b3f1776eb3
236,GWALIOR,18,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239617,1696090682239617,018b05dd-2983-7809-a2d1-95b3f1776eb3
237,HAILAKANDI,3,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239619,1696090682239619,018b05dd-2983-7809-a2d1-95b3f1776eb3
238,HAMIRPUR,11,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239621,1696090682239621,018b05dd-2983-7809-a2d1-95b3f1776eb3
239,HANUMANGARH,27,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239623,1696090682239623,018b05dd-2983-7809-a2d1-95b3f1776eb3
240,HAPUR,33,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239626,1696090682239626,018b05dd-2983-7809-a2d1-95b3f1776eb3
241,HARDA,18,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239630,1696090682239630,018b05dd-2983-7809-a2d1-95b3f1776eb3
242,HARDOI,33,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239687,1696090682239687,018b05dd-2983-7809-a2d1-95b3f1776eb3
243,HARIDWAR,34,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239724,1696090682239724,018b05dd-2983-7809-a2d1-95b3f1776eb3
244,HASSAN,14,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239732,1696090682239732,018b05dd-2983-7809-a2d1-95b3f1776eb3
245,HATHRAS,33,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239735,1696090682239735,018b05dd-2983-7809-a2d1-95b3f1776eb3
246,HAVERI,14,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239738,1696090682239738,018b05dd-2983-7809-a2d1-95b3f1776eb3
247,HAZARIBAGH,13,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239741,1696090682239741,018b05dd-2983-7809-a2d1-95b3f1776eb3
248,HINGOLI,19,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239743,1696090682239743,018b05dd-2983-7809-a2d1-95b3f1776eb3
249,HISAR,10,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239746,1696090682239746,018b05dd-2983-7809-a2d1-95b3f1776eb3
250,HNAHTHIAL,22,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239748,1696090682239748,018b05dd-2983-7809-a2d1-95b3f1776eb3
251,HOJAI,3,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239751,1696090682239751,018b05dd-2983-7809-a2d1-95b3f1776eb3
252,HOOGHLY,35,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239753,1696090682239753,018b05dd-2983-7809-a2d1-95b3f1776eb3
253,HOSHANGABAD,18,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239757,1696090682239757,018b05dd-2983-7809-a2d1-95b3f1776eb3
254,HOSHIARPUR,26,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239760,1696090682239760,018b05dd-2983-7809-a2d1-95b3f1776eb3
255,HOWRAH,35,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239764,1696090682239764,018b05dd-2983-7809-a2d1-95b3f1776eb3
256,HYDERABAD,30,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239768,1696090682239768,018b05dd-2983-7809-a2d1-95b3f1776eb3
257,IDUKKI,15,018b3444-dc75-7a3f-a4d9-02c41071d3bd,018b3444-dc75-7a3f-a4d9-02c41071d3bd,1696090682239771,1696090682239771,018b05dd-2983-7809-a2d1-95b3f1776eb3
